median_time,filename,zr_hours,index,med_lat,med_lon
2014-02-01 09:09,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201401311509_201402020218.csv,2.986,151729939.599,39.5,-89.75
2014-02-02 11:21,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402020247_201402021950.csv,3.154,373182.516,32.75,-98.25
2014-02-02 22:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402020539_201402031330.csv,2.47,41621.122,37.75,-86.0
2014-02-04 13:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402040309_201402050053.csv,3.463,906577.544,35.75,-93.0
2014-02-05 08:32,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402041440_201402060255.csv,3.442,24285118.18,40.25,-77.25
2014-02-07 19:45,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402071256_201402072223.csv,2.59,49594.897,32.0,-96.5
2014-02-08 05:03,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402072303_201402081324.csv,2.294,2522303.942,33.75,-92.0
2014-02-10 12:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402100558_201402110316.csv,6.182,11857425.243,32.5,-98.5
2014-02-11 18:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402110542_201402121554.csv,3.579,38776.857,32.25,-94.0
2014-02-12 10:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402110847_201402130031.csv,8.64,466591.303,34.25,-81.75
2014-02-13 12:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402130027_201402132249.csv,2.167,24877033.21,39.5,-76.5
2014-02-14 02:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402132148_201402141709.csv,2.599,1009512.556,43.0,-71.0
2014-02-14 18:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402141441_201402142337.csv,1.059,2733578.636,38.5,-90.5
2014-02-17 11:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402170629_201402171912.csv,1.786,17040688.006,40.5,-91.0
2014-02-18 00:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402171939_201402182200.csv,1.52,9227357.391,39.75,-82.75
2014-02-19 15:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402191040_201402200536.csv,1.467,294499.827,41.25,-75.25
2014-02-20 22:33,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402201206_201402210915.csv,1.439,5720.741,43.25,-83.25
2014-02-21 11:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402210323_201402211947.csv,2.493,11918393.958,46.25,-75.0
2014-02-22 05:29,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201402211851_201402221928.csv,1.859,19176844.408,47.25,-64.25
2014-03-02 08:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403010317_201403030321.csv,2.06,1267913877.407,39.0,-87.0
2014-03-02 09:43,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403011203_201403030948.csv,2.883,5235396536.618,35.0,-96.5
2014-03-03 11:50,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403022016_201403040118.csv,1.591,1718975.685,37.0,-79.0
2014-03-04 09:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403040339_201403041420.csv,3.872,83636.094,30.25,-95.75
2014-03-05 06:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403041723_201403051153.csv,1.694,2478587.841,36.0,-76.75
2014-03-06 00:31,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403050925_201403060213.csv,0.564,17643.549,36.5,-98.0
2014-03-07 05:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403061615_201403071415.csv,7.891,72936.244,36.25,-79.5
2014-03-07 10:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403061819_201403072221.csv,0.747,12944394655.412,46.0,-95.5
2014-03-08 18:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403081537_201403082006.csv,1.062,4661.445,36.75,-97.25
2014-03-12 17:21,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403120359_201403130220.csv,1.396,490023.779,41.5,-78.75
2014-03-13 07:28,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403130106_201403131633.csv,1.716,70661403.423,42.75,-70.5
2014-03-16 16:32,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403161207_201403170441.csv,1.72,12624.664,37.5,-90.25
2014-03-17 11:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403162246_201403181045.csv,4.025,344721.849,37.0,-79.0
2014-03-20 01:57,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403191051_201403200801.csv,1.771,35917.643,43.25,-74.5
2014-03-20 21:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403201330_201403210146.csv,1.639,2314880.726,46.0,-66.0
2014-03-27 13:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403270949_201403272017.csv,1.194,5414706.949,42.75,-89.75
2014-03-28 11:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403280324_201403290309.csv,1.219,118221175.486,45.25,-73.5
2014-03-30 02:48,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403292005_201403302159.csv,2.019,8202.731,42.5,-76.5
2014-03-30 15:29,Events_070522_eps=5_t=2.5_lon=mean-lat/2013/201403300334_201403302323.csv,3.697,57108.166,45.5,-66.25
2014-11-10 11:04,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411100631_201411101901.csv,0.977,2243133.008,44.25,-99.5
2014-11-11 05:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411101934_201411111318.csv,2.063,408876.739,43.75,-91.5
2014-11-12 08:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411111215_201411122049.csv,3.192,3808320.391,47.75,-78.0
2014-11-16 15:03,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411161126_201411162053.csv,1.243,1075581.836,34.5,-99.25
2014-11-17 07:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411162351_201411172151.csv,1.755,21024.427,40.25,-79.0
2014-11-17 14:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411170753_201411180705.csv,1.976,57745.233,44.0,-71.75
2014-11-22 12:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411220325_201411222136.csv,1.655,6246508.445,41.5,-83.0
2014-11-24 09:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411232206_201411241328.csv,1.321,819019299.232,47.75,-93.25
2014-11-24 22:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411241339_201411250825.csv,1.008,77240.885,42.25,-87.25
2014-11-27 01:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411261541_201411270828.csv,0.758,8751.482,42.0,-72.75
2014-11-29 06:37,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201411281938_201411291651.csv,0.85,299027901.271,43.75,-88.5
2014-12-01 10:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412010530_201412012053.csv,2.241,166561.4,37.75,-90.5
2014-12-02 19:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412021246_201412031103.csv,2.267,134880039.413,41.0,-78.5
2014-12-03 08:31,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412030042_201412040110.csv,3.072,2476203870725.76,44.0,-71.5
2014-12-06 01:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412050821_201412060559.csv,3.067,512542.364,42.25,-74.0
2014-12-06 12:59,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412060638_201412061939.csv,2.036,3552360.782,44.5,-70.75
2014-12-08 06:56,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412072313_201412081503.csv,1.63,36168.182,43.75,-90.25
2014-12-09 08:20,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412090232_201412091621.csv,3.012,4603216.107,41.75,-73.5
2014-12-10 02:03,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412091532_201412101103.csv,1.801,2538885.446,45.5,-70.0
2014-12-11 06:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412102055_201412111836.csv,1.836,2654739.978,44.25,-72.75
2014-12-11 15:29,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412102328_201412120647.csv,2.559,91957708820.603,50.0,-62.0
2014-12-12 10:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412112339_201412130251.csv,0.973,3867094.025,42.5,-76.25
2014-12-13 21:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412131323_201412141034.csv,0.874,120325.457,43.25,-78.5
2014-12-15 07:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412141610_201412151724.csv,1.742,22190614.467,44.75,-98.5
2014-12-16 08:05,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412152341_201412161354.csv,0.706,5855539.948,43.0,-92.5
2014-12-16 18:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412161149_201412170048.csv,3.731,3087812.583,45.5,-75.75
2014-12-18 01:10,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412172054_201412181421.csv,1.342,70893.842,37.25,-95.0
2014-12-19 01:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412181700_201412191147.csv,1.16,1605484.979,42.5,-78.5
2014-12-22 23:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412221408_201412230323.csv,2.269,12426.787,40.0,-78.0
2014-12-23 14:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412230800_201412240100.csv,3.584,1150813.621,45.5,-76.75
2014-12-24 14:27,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412240514_201412250027.csv,4.319,8323742195.143,48.5,-68.25
2014-12-25 11:23,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412250004_201412251800.csv,3.853,28977229.61,52.75,-60.5
2014-12-26 02:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412251255_201412260905.csv,0.751,3787447.929,42.75,-100.75
2014-12-26 22:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412261253_201412270849.csv,0.632,1669574.432,40.75,-98.25
2014-12-28 09:02,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412280452_201412281600.csv,2.093,69213712.602,46.75,-71.0
2014-12-30 23:28,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201412301610_201412310940.csv,5.254,293006352.91,32.25,-100.0
2015-01-01 13:48,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501010553_201501012214.csv,2.076,2631795.662,34.75,-97.75
2015-01-02 15:57,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501020944_201501030530.csv,4.623,339001.466,33.5,-102.0
2015-01-03 14:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501030626_201501040923.csv,2.891,103348560.138,41.75,-81.5
2015-01-04 03:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501032003_201501042056.csv,3.983,2198192668.559,43.25,-72.75
2015-01-04 21:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501041200_201501050956.csv,2.292,257834225630.236,46.25,-64.75
2015-01-10 13:50,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501100813_201501101705.csv,1.455,36732.945,30.5,-98.75
2015-01-11 17:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501110649_201501120156.csv,3.569,12577.848,37.75,-91.5
2015-01-12 08:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501120015_201501130632.csv,2.698,232745.272,40.25,-77.75
2015-01-14 06:26,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501132317_201501141313.csv,2.803,458366212.21,37.0,-77.0
2015-01-15 16:09,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501150215_201501152231.csv,1.381,59427160.921,41.5,-70.75
2015-01-17 07:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501170505_201501171131.csv,1.059,19568522.789,46.75,-96.25
2015-01-18 13:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501181120_201501181851.csv,2.944,363001538.356,41.0,-74.25
2015-01-19 00:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501181858_201501191654.csv,1.997,2039743808.222,45.5,-71.5
2015-01-21 10:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501210316_201501211813.csv,0.734,700670023.371,41.5,-84.0
2015-01-22 07:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501212014_201501221218.csv,0.477,35030.799,40.25,-76.75
2015-01-23 23:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501231253_201501240854.csv,2.537,107597.672,46.75,-82.0
2015-01-24 17:32,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501240040_201501250251.csv,1.222,25857.394,41.0,-77.5
2015-01-25 03:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501250219_201501251121.csv,1.465,1594091640.717,49.0,-62.0
2015-01-26 20:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501261038_201501270029.csv,0.541,6232210.838,44.25,-90.5
2015-01-29 10:20,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501290516_201501291950.csv,1.072,177623.918,42.0,-84.25
2015-01-29 20:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501291331_201501300658.csv,1.152,119239.728,40.75,-80.0
2015-01-31 20:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201501311609_201502010136.csv,1.686,651899735.038,43.75,-101.25
2015-02-01 06:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502010315_201502011934.csv,1.274,797102.704,39.75,-84.25
2015-02-02 10:47,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502012326_201502021639.csv,2.335,2173102898.234,40.75,-75.5
2015-02-03 10:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502030510_201502031926.csv,1.217,46442970233770.88,48.5,-57.5
2015-02-05 00:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502041237_201502051402.csv,1.045,70143412.992,34.75,-99.25
2015-02-04 21:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502041920_201502050427.csv,1.018,12779.021,38.5,-92.0
2015-02-08 10:03,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502080145_201502082058.csv,1.295,152457247170.632,46.25,-100.75
2015-02-08 22:29,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502080402_201502091248.csv,1.367,8252943086.197,42.25,-83.5
2015-02-09 14:45,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502090024_201502101820.csv,2.833,216222322.815,40.0,-75.75
2015-02-10 06:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502100341_201502100952.csv,1.317,757376186.383,46.0,-100.5
2015-02-10 17:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502101205_201502111042.csv,0.948,3534816.935,44.25,-93.25
2015-02-12 04:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502112151_201502121625.csv,0.714,5110302.166,40.75,-81.25
2015-02-16 05:38,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502160123_201502170034.csv,3.641,8227171.5,35.25,-94.25
2015-02-17 01:41,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502161625_201502171613.csv,4.565,72718274.085,35.0,-79.25
2015-02-20 07:00,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502191644_201502201107.csv,1.26,19819906868.316,48.5,-60.25
2015-02-21 01:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502201147_201502211039.csv,3.442,526968523.767,37.0,-90.0
2015-02-22 01:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502211039_201502220629.csv,3.322,3004952.811,39.75,-75.5
2015-02-23 03:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502222015_201502231353.csv,3.294,4127536.233,32.5,-97.5
2015-02-23 21:21,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502230656_201502241036.csv,1.828,44546.791,32.25,-93.0
2015-02-24 13:55,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502240951_201502250011.csv,3.414,735567.28,33.75,-80.25
2015-02-25 12:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502250727_201502251445.csv,2.475,54323.427,33.0,-94.5
2015-02-26 04:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502252227_201502261606.csv,1.671,21945.108,35.0,-80.5
2015-02-28 05:04,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502271219_201502281815.csv,5.343,51215236.064,32.5,-97.75
2015-03-01 06:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201502281811_201503011344.csv,2.927,3680169.816,36.75,-92.5
2015-03-01 16:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503010832_201503021137.csv,3.616,4162677.622,38.75,-76.75
2015-03-03 14:42,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503030615_201503032041.csv,2.103,11907658.649,41.5,-85.75
2015-03-04 00:28,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503031703_201503041448.csv,2.558,23673679.133,41.5,-75.25
2015-03-04 22:34,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503040453_201503051137.csv,1.574,90433.651,33.0,-97.5
2015-03-05 01:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503041445_201503051805.csv,2.196,10793.101,35.25,-89.75
2015-03-05 19:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503050537_201503060803.csv,1.057,66139.807,37.0,-77.0
2015-03-14 14:20,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503140901_201503141915.csv,2.346,1225410.328,45.25,-75.5
2015-03-15 00:59,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503142152_201503151306.csv,1.63,2227072.986,44.0,-72.0
2015-03-21 01:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503201127_201503211026.csv,1.034,146168.457,40.5,-73.5
2015-03-23 07:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503230153_201503232227.csv,1.413,60049.243,41.5,-90.75
2015-03-25 01:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503240722_201503251407.csv,1.765,4843.483,43.0,-91.5
2015-03-25 14:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503250853_201503260304.csv,1.166,81158535.142,43.0,-80.25
2015-03-29 13:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503290421_201503291636.csv,0.905,28114.595,43.75,-90.5
2015-03-30 02:28,Events_070522_eps=5_t=2.5_lon=mean-lat/2014/201503292055_201503301144.csv,1.205,10287.188,43.75,-79.5
2015-11-06 09:34,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511051925_201511061919.csv,1.769,24077320.099,53.0,-66.75
2015-11-18 22:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511182153_201511190900.csv,8.971,194492545.936,58.0,-68.5
2015-11-26 19:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511260231_201511270544.csv,6.038,3804993.516,40.75,-97.0
2015-11-27 08:46,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511262000_201511271308.csv,1.008,3055309.648,46.5,-81.5
2015-11-27 13:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511270351_201511280353.csv,11.587,517921.423,35.75,-98.0
2015-11-29 01:58,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511281520_201511291550.csv,5.073,240781.831,40.5,-95.5
2015-11-30 03:45,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511291838_201511301129.csv,1.001,59764.532,38.75,-99.25
2015-11-30 09:19,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201511300236_201511301753.csv,2.001,50633.32,43.0,-93.5
2015-12-01 23:38,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512011200_201512021045.csv,3.175,201022.388,46.25,-74.0
2015-12-13 19:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512131414_201512140250.csv,11.189,192167.461,47.75,-79.5
2015-12-14 19:48,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512140423_201512150053.csv,7.072,2251562.96,46.75,-71.0
2015-12-15 11:09,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512150438_201512151724.csv,1.781,1159372.49,42.75,-101.5
2015-12-15 12:27,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512150526_201512151536.csv,2.835,38021.07,45.5,-64.25
2015-12-16 03:13,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512152134_201512161105.csv,0.787,6207185.82,46.25,-96.25
2015-12-17 00:35,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512161231_201512170818.csv,2.292,14306424.993,47.5,-81.0
2015-12-17 19:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512170707_201512180300.csv,1.746,54912160.927,47.25,-69.75
2015-12-21 09:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512210755_201512211500.csv,1.89,74956614.9,47.0,-78.0
2015-12-22 08:01,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512220644_201512221148.csv,0.408,39806.105,44.25,-89.5
2015-12-22 17:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512220730_201512230200.csv,3.776,6036801.649,46.5,-69.75
2015-12-24 18:31,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512241400_201512250147.csv,2.312,613460641.599,51.25,-60.5
2015-12-26 12:44,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512260446_201512270210.csv,1.774,4013968.397,41.75,-97.25
2015-12-27 10:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512270253_201512280814.csv,9.507,396817.309,35.25,-97.75
2015-12-27 07:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512270349_201512271228.csv,3.721,79013.332,44.75,-73.5
2015-12-28 16:08,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512280707_201512290041.csv,4.707,1168941.552,41.75,-86.25
2015-12-29 09:01,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512282100_201512292348.csv,3.445,1103953277.591,42.5,-74.0
2015-12-31 03:22,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512301500_201512311046.csv,2.408,7824087836.913,43.75,-71.75
2015-12-31 13:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201512310238_201601010008.csv,0.67,5260.65,41.25,-79.75
2016-01-03 07:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601030459_201601031151.csv,0.716,62297.979,45.25,-75.0
2016-01-06 10:48,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601060709_201601061321.csv,0.456,3053.839,39.0,-95.5
2016-01-07 04:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601062053_201601071451.csv,1.419,26481407.395,43.0,-93.5
2016-01-08 05:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601072050_201601080818.csv,0.446,5497880.574,44.25,-98.5
2016-01-08 23:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601081246_201601091003.csv,1.641,16179.622,41.0,-78.75
2016-01-10 13:56,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601100000_201601101707.csv,0.788,21054479539.782,41.75,-84.0
2016-01-16 01:31,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601150654_201601161449.csv,0.812,47986036.042,43.75,-86.0
2016-01-16 10:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601160200_201601161704.csv,2.443,162746575.451,43.5,-71.5
2016-01-19 21:53,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601191751_201601200608.csv,1.251,5413542.517,37.0,-93.75
2016-01-20 11:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601200550_201601210151.csv,2.475,993802898.253,35.5,-87.75
2016-01-21 07:57,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601202100_201601211550.csv,2.104,178112.538,36.25,-93.75
2016-01-22 05:16,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601212213_201601221448.csv,3.045,220744.598,35.5,-89.0
2016-01-22 14:06,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601220651_201601231312.csv,4.394,406561.451,35.0,-79.5
2016-01-25 14:51,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601242321_201601252218.csv,1.193,266986.965,41.75,-96.75
2016-01-26 12:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601260854_201601262322.csv,1.265,1304238.641,44.0,-75.5
2016-01-28 08:17,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601280325_201601281133.csv,0.832,3519427.31,46.0,-84.75
2016-01-28 22:40,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601281707_201601290519.csv,0.362,5927822690.596,43.75,-80.25
2016-01-29 22:49,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201601291613_201601300222.csv,0.736,9347642.538,47.0,-93.0
2016-02-01 09:11,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602010133_201602011708.csv,1.592,434023.544,48.75,-67.25
2016-02-03 08:30,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602021956_201602031732.csv,2.094,1406303491.752,44.75,-79.5
2016-02-04 03:20,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602031812_201602041748.csv,1.906,75313743027.695,47.25,-66.25
2016-02-08 12:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602080529_201602082207.csv,0.653,16948787.344,40.0,-88.5
2016-02-09 19:36,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602090933_201602100830.csv,0.429,2501603.218,41.0,-78.5
2016-02-12 17:44,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602121456_201602121835.csv,1.433,41302.779,35.0,-79.0
2016-02-14 17:04,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602140830_201602150803.csv,1.938,34906385.994,37.0,-90.0
2016-02-15 15:14,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602150546_201602160649.csv,3.452,9490251.546,37.0,-80.25
2016-02-16 02:52,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602151918_201602161918.csv,3.845,286528534.364,42.0,-74.5
2016-02-16 17:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602160924_201602171105.csv,2.416,95238874.101,47.0,-68.25
2016-02-16 10:39,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602160953_201602161419.csv,1.07,1169217.397,41.0,-92.5
2016-02-18 19:54,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602181242_201602191132.csv,3.518,181403.414,49.75,-92.0
2016-02-19 20:18,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602190533_201602201000.csv,2.004,1272005.893,46.0,-81.5
2016-02-24 10:12,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602231426_201602250547.csv,2.523,6122074.853,42.25,-79.5
2016-02-24 14:15,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602240353_201602250716.csv,4.254,4240520901.928,44.25,-71.75
2016-02-25 13:44,Events_070522_eps=5_t=2.5_lon=mean-lat/2015/201602250044_201602260534.csv,5.183,50169286964.161,49.5,-59.0
